"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
325,"Learn How","Mission Of Burma","fourth world",17,0.257,0.143,0.742,0.208,0.0124,-7.02,0.0435,6.42E-6,166.131,236293
326,Mica,"Mission Of Burma","acid idm/drill and bass/electro/intelligent dance music",22,0.51,0.278,0.848,0.119,0.132,-7.107,0.0522,2.22E-5,155.954,214893
327,Weatherbox,"Mission Of Burma","abstract idm/ambient/art pop/compositional ambient/dark jazz/drone/dub techno/experimental/fourth world/glitch/intelligent dance music/mandible/microhouse/minimal techno/warm drone",17,0.273,0.518,0.728,0.161,0.541,-8.394,0.0414,0.000125,94.3,207587
328,"The Ballad Of Johnny Burma","Mission Of Burma","ambient/chamber psych/compositional ambient/electronic",17,0.639,0.245,0.925,0.172,0.166,-6.01,0.0447,6.61E-6,178.312,122867
329,"Einstein's Day","Mission Of Burma",---,18,0.412,0.313,0.645,0.13,0.637,-8.494,0.0322,6.28E-6,113.246,275560
330,"Fun World","Mission Of Burma","dub techno/glitch/intelligent dance music/microhouse/minimal techno",16,0.383,0.355,0.935,0.0795,0.407,-5.72,0.125,0.00029,131.708,221133
331,"That's How I Escaped My Certain Fate","Mission Of Burma","acid house/detroit techno/drill and bass/dub techno/intelligent dance music/mandible/microhouse/minimal techno/techno",34,0.662,0.346,0.864,0.207,0.322,-5.28,0.0467,1.37E-6,98.481,125827
332,"Laugh The World Away","Mission Of Burma",glitch,18,0.785,0.381,0.781,0.116,0.343,-6.974,0.0396,2.79E-5,112.169,233307
333,Forget,"Mission Of Burma","acid house/drill and bass/electronic/electronica/intelligent dance music/microhouse/ninja",15,0.311,0.395,0.683,0.106,0.247,-7.708,0.0311,5.47E-5,112.88,179253
334,Progress,"Mission Of Burma",---,16,0.502,0.179,0.908,0.326,0.0143,-4.109,0.0484,3.09E-5,172.963,186707
335,"OK/No Way","Mission Of Burma","ambient/ambient idm/bass music/chamber psych/chillwave/compositional ambient/electronic/indietronica/intelligent dance music/microhouse/minimal techno/ninja/wonky",15,0.354,0.219,0.876,0.346,0.0791,-6.867,0.0666,3.49E-6,154.309,117947
336,Intro,"Slum Village","acousmatic/ambient/drill and bass/drone/fourth world/german techno/glitch/intelligent dance music/microhouse",0,0.942,0.614,0.421,0.692,0,-11.218,0.815,0.793,81.508,21506
337,"Conant Gardens","Slum Village","dub techno/float house/intelligent dance music/microhouse/minimal tech house/minimal techno/tech house",28,0.72,0.74,0.634,0.131,0,-5.234,0.357,0.173,92.821,184240
338,"I Don't Know","Slum Village/Jazzy Jeff","alternative dance/chamber pop/chillwave/dance-punk/electronic/freak folk/indie pop/indie rock/indietronica/intelligent dance music/modern rock/neo-psychedelic/new rave/trip hop",26,0.553,0.84,0.841,0.149,0,-4.513,0.34,0.244,91.149,169373
339,Jealousy,"Slum Village","drill and bass/intelligent dance music",30,0.54,0.87,0.582,0.387,6.76E-6,-9.057,0.534,0.505,98.135,257213
340,Climax,"Slum Village","acid house/detroit techno/dub techno/german techno/intelligent dance music/microhouse/minimal techno/outsider house/techno",31,0.756,0.825,0.526,0.253,1.49E-6,-5.346,0.247,0.373,95.676,211893
341,"Hold Tight","Slum Village/Q-Tip","glitch/microhouse/sound art",25,0.812,0.862,0.866,0.373,0,-6.813,0.409,0.0548,97.094,181426
342,"Tel Me","Slum Village/D-Angelo","deep melodic euro house/float house/israeli indie/microhouse",38,0.54,0.802,0.451,0.0873,0,-6.198,0.347,0.654,89.81,272133
343,"What It's All About","Slum Village/Busta Rhymes","float house",32,0.728,0.917,0.591,0.594,0,-6.937,0.33,0.2,100.135,260986
344,"Forth and Back","Slum Village/Kurupt","acid house/chicago house/deep house/detroit techno/dub techno/electro/float house/microhouse/minimal dub/minimal tech house/minimal techno/outsider house/tech house/techno",33,0.718,0.945,0.532,0.0547,0,-7.227,0.317,0.273,103.489,259386
345,"Untitled / Fantastic","Slum Village",---,39,0.63,0.781,0.547,0.199,0,-6.591,0.295,0.184,90.82,233413
346,"Fall In Love","Slum Village","detroit techno/dub/dub techno/microhouse/minimal techno/techno",56,0.784,0.796,0.543,0.124,0.00584,-7.994,0.164,0.0486,91.212,235213
347,"Get Dis Money","Slum Village",---,29,0.779,0.891,0.505,0.0802,0,-6.539,0.303,0.149,96.498,209800
348,CB4,"Slum Village","acid house/chicago house/deep house/detroit techno/dub techno/electro/float house/fluxwork/intelligent dance music/microhouse/minimal techno/outsider house/techno",24,0.603,0.841,0.758,0.0731,0,-6.678,0.402,0.491,94.321,227386
349,"Once Upon a Time","Slum Village/Pete Rock",---,21,0.609,0.714,0.557,0.114,1.61E-5,-8.181,0.407,0.699,91.028,319973
350,Players,"Slum Village",---,27,0.819,0.748,0.467,0.343,1.25E-6,-7.47,0.679,0.439,92.796,183213
351,"Eyes Up","Slum Village","jazz metal/norwegian experimental/norwegian rock",19,0.741,0.761,0.919,0.377,0,-4.136,0.228,0.294,93.082,263106
352,2U4U,"Slum Village","jazz metal/norwegian experimental/norwegian rock",26,0.759,0.826,0.413,0.122,1.59E-5,-8.981,0.513,0.16,94.448,191986
353,Hustle,"Slum Village","jazz metal/norwegian experimental/norwegian rock",29,0.876,0.807,0.684,0.586,1.06E-5,-10.378,0.395,0.49,102.392,209120
354,"Go Ladies","Slum Village","jazz metal/norwegian experimental/norwegian rock",22,0.608,0.838,0.756,0.613,0,-7.947,0.462,0.276,94.448,267733
355,"We Be Dem, Pt. 1","Slum Village","jazz metal/norwegian experimental/norwegian rock",22,0.619,0.835,0.882,0.21,0,-5.427,0.329,0.817,92.838,113146
356,"We Be Dem, Pt. 2","Slum Village","jazz metal/norwegian experimental/norwegian rock",17,0.624,0.837,0.796,0.223,0,-4.932,0.371,0.466,92.73,109120
357,"Get It Together","Slum Village","jazz metal/norwegian experimental/norwegian rock",17,0.591,0.625,0.453,0.0906,0,-7.345,0.323,0.00336,180.396,175306
358,"Untitled A1",SW.,"jazz metal/norwegian experimental/norwegian rock",5,0.558,0.489,0.571,0.0988,0.892,-12.995,0.0329,0.0837,140.003,221168
359,"Untitled A2",SW.,"jazz metal/norwegian experimental/norwegian rock",4,0.382,0.536,0.685,0.157,0.904,-15.575,0.0402,0.0138,130.002,377893
360,"Untitled B1",SW.,"jazz metal/norwegian experimental/norwegian rock",4,0.434,0.553,0.398,0.164,0.917,-17.097,0.0436,0.295,128.045,357432
361,"Untitled B2",SW.,"jazz metal/norwegian experimental/norwegian rock",5,0.369,0.701,0.491,0.358,0.857,-15.447,0.0441,0.175,128.03,240685
362,"Untitled B3",SW.,"jazz metal/norwegian experimental/norwegian rock",3,0.224,0.791,0.71,0.0938,0.949,-12.811,0.0461,0.00256,133.301,239798
363,"Untitled C1",SW.,"jazz metal/norwegian experimental/norwegian rock",3,0.0673,0.775,0.853,0.0528,0.798,-9.692,0.0856,0.000691,127.988,333865
364,"Untitled C2",SW.,"jazz metal/norwegian experimental/norwegian rock",3,0.301,0.597,0.621,0.0805,0.882,-16.295,0.0398,0.126,130.002,386060
365,"Untitled C3",SW.,"jazz metal/norwegian experimental/norwegian rock",2,0.212,0.435,0.523,0.154,0.919,-17.734,0.0615,0.923,125.986,183964
366,"Untitled D1",SW.,"abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",2,0.0856,0.498,0.619,0.0676,0.718,-16.546,0.0423,0.056,129.996,374541
367,"Untitled D2",SW.,"abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",2,0.344,0.753,0.806,0.107,0.93,-13.399,0.0429,0.00226,140.028,240884
368,"Untitled D3",SW.,"abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",2,0.422,0.643,0.701,0.146,0.898,-12.81,0.0371,0.00773,139.989,233643
369,"Mulher Profissional","Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.781,0.694,0.526,0.212,2.8E-6,-4.298,0.128,0.167,130.076,79379
370,Biotheke,"Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.582,0.818,0.837,0.0834,0.884,-4.102,0.0952,0.0783,130.054,153613
371,Underground,"Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.664,0.678,0.46,0.188,0.862,-6.479,0.203,0.607,129.783,137446
372,"House Musik Dedo","Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.9,0.736,0.883,0.141,0.545,-4.392,0.22,0.468,129.896,193891
373,"Puro Tarraxo","Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.659,0.562,0.839,0.181,0.954,-4.434,0.0797,0.123,117.353,136332
374,"I Miss My Ghetto","Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.607,0.939,0.66,0.0516,0.138,-6.459,0.293,0.0759,129.763,144022
375,Toma,"Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.177,0.931,0.791,0.136,0.857,-6.681,0.132,0.0017,135.97,152374
376,Brinquedo,"Nidia Minaj","abstract/ambient/art pop/compositional ambient/dark jazz/drift/drone/dub techno/electronic/fourth world/intelligent dance music/mandible/microhouse/minimal techno/warm drone",0,0.513,0.836,0.947,0.363,0.967,-4.265,0.227,0.0752,134.768,119786
377,"É da Banda","Nidia Minaj","alternative hip hop/glitch/wonky",0,0.344,0.478,0.831,0.0718,0.865,-5.983,0.173,4.26E-5,181.337,181092
378,Arme,"Nidia Minaj","alternative hip hop/glitch/wonky",0,0.474,0.778,0.84,0.0683,0.00771,-2.381,0.284,0.173,129.868,131826
379,Indian,"Nidia Minaj","alternative hip hop/glitch/wonky",0,0.293,0.941,0.398,0.118,0.896,-6.747,0.245,0.00418,135.885,48651
380,Kilobo,"Nidia Minaj","alternative hip hop/glitch/wonky",0,0.0803,0.895,0.366,0.157,0.00241,-12.999,0.294,0.0151,149.958,150465
381,"Shane Noah","Nidia Minaj","alternative hip hop/glitch/wonky",0,0.0349,0.823,0.747,0.0379,0.75,-9.004,0.0439,0.0574,135.965,111229
382,Sinistro,"Nidia Minaj",---,0,0.289,0.717,0.486,0.0914,0.0362,-13.543,0.238,0.288,90.013,224417
383,"(Intro) I'm so Grateful (feat. Sizzla)","DJ Khaled/Sizzla",---,37,0.314,0.355,0.869,0.257,0,-6.459,0.702,0.456,161.985,298653
384,"Shining (feat. Beyoncé & Jay-Z)","DJ Khaled/Beyoncé/JAY Z",---,61,0.575,0.768,0.807,0.214,2.99E-6,-5.508,0.106,0.053,112.001,284000
385,"To the Max","DJ Khaled/Drake",---,58,0.72,0.461,0.812,0.21,0.000375,-5.776,0.241,0.0184,159.869,193902
386,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled/Rihanna/Bryson Tiller",---,73,0.619,0.613,0.681,0.126,0,-3.089,0.0778,0.0287,97.621,204664
387,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled/Justin Bieber/Quavo/Chance the Rapper/Lil Wayne",---,76,0.817,0.599,0.667,0.134,0,-4.267,0.0367,0.0533,80.984,288877
388,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)","DJ Khaled/Travis Scott/Rick Ross/Big Sean",---,50,0.267,0.542,0.755,0.225,0,-3.68,0.0614,0.0232,168.22,233293
389,"It's Secured (feat. Nas & Travis Scott)","DJ Khaled/Nas/Travis Scott",---,43,0.601,0.511,0.852,0.665,0,-2.886,0.301,0.0397,162.038,219093
390,"Interlude (Hallelujah)","Betty Wright",---,33,0.701,0.552,0.356,0.263,0,-5.512,0.301,0.769,86.764,52000
391,"Nobody (feat. Alicia Keys & Nicki Minaj)","DJ Khaled/Alicia Keys/Nicki Minaj",---,40,0.57,0.507,0.893,0.914,0,-3.611,0.3,0.371,89.392,271227
392,"I Love You so Much (feat. Chance the Rapper)","DJ Khaled/Chance the Rapper",---,43,0.503,0.381,0.894,0.214,0,-4.192,0.331,0.0209,103.016,290413
393,"Don't Quit (feat. Travis Scott & Jeremih)","DJ Khaled/Calvin Harris/Travis Scott/Jeremih","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",55,0.659,0.652,0.827,0.432,0,-3.98,0.0445,0.015,100.011,229147
394,"I Can't Even Lie (feat. Future & Nicki Minaj)","DJ Khaled/Future/Nicki Minaj","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",43,0.226,0.671,0.62,0.189,3.21E-6,-6.092,0.0536,0.0269,120.079,241613
395,"Down for Life (feat. PARTYNEXTDOOR, Future, Travis Scott, Rick Ross & Kodak Black)","DJ Khaled/PARTYNEXTDOOR/Future/Travis Scott/Rick Ross/Kodak Black","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",44,0.66,0.611,0.786,0.0877,0,-2.417,0.272,0.342,139.911,300280
396,"Major Bag Alert (feat. Migos)","DJ Khaled/Migos","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",46,0.135,0.804,0.667,0.215,0,-4.738,0.0372,0.0165,138.015,297467
397,"Good Man (feat. Pusha T & Jadakiss)","DJ Khaled/Pusha T/Jadakiss","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",43,0.368,0.479,0.785,0.622,0.000165,-7.169,0.421,0.0168,97.883,218720
398,"Billy Ocean (feat. Fat Joe & Raekwon)","DJ Khaled/Fat Joe/Raekwon","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",35,0.38,0.684,0.793,0.315,0,-5.282,0.328,0.0406,90.996,191373
399,"Pull a Caper (feat. Kodak Black, Gucci Mane & Rick Ross)","DJ Khaled/Kodak Black/Gucci Mane/Rick Ross","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",45,0.137,0.615,0.546,0.0939,0,-6.153,0.146,0.25,60.082,246520
400,"That Range Rover Came With Steps (feat. Future & Yo Gotti)","DJ Khaled/Future/Yo Gotti","acid jazz/big beat/downtempo/ninja/nu jazz/trip hop/turntablism",41,0.268,0.615,0.683,0.059,0,-5.328,0.279,0.0882,83.267,256520
401,"Iced Out My Arms (feat. Future, Migos, 21 Savage & T.I.)","DJ Khaled/Future/Migos/21 Savage/T.I.","chamber pop/folk-pop/indie folk/indie pop",47,0.323,0.854,0.609,0.134,0,-6.363,0.254,0.022,140.04,275533
402,"Whatever (feat. Future, Young Thug, Rick Ross & 2 Chainz)","DJ Khaled/Future/Young Thug/Rick Ross/2 Chainz","chamber pop/folk-pop/indie folk/indie pop",40,0.489,0.768,0.7,0.442,0,-3.395,0.306,0.0281,130.101,299613
403,Interlude,Belly,"chamber pop/folk-pop/indie folk/indie pop",37,0.353,0.672,0.871,0.283,0,-5.116,0.312,0.0962,79.092,138453
404,"Unchanging Love",Mavado,"chamber pop/folk-pop/indie folk/indie pop",34,0.371,0.582,0.637,0.155,0,-5.004,0.0521,0.331,77.534,207147
405,"Asahd Talk (Thank You Asahd)","Asahd Khaled","chamber pop/folk-pop/indie folk/indie pop",0,0,0.667,0.23,0.798,0,-12.937,0.951,0.729,64.146,16013
406,Subtemple,Burial,---,20,0.0992,0.437,0.437,0.12,0.309,-18.079,0.0906,0.258,87.537,443452
407,Beachfires,Burial,---,20,0.0378,0.258,0.239,0.351,0.912,-19.169,0.0637,0.928,132.123,590555
408,"The Perfect World Radio Hour: Day 279","L'Orange/Mr. Lif/Wyatt Cenac",---,16,0.787,0.719,0.56,0.355,2.82E-6,-8.795,0.921,0.97,88.71,34373
409,"A World Without Music","L'Orange/Mr. Lif",---,21,0.69,0.525,0.677,0.194,0.000502,-6.948,0.254,0.472,181.99,144493
410,"The Scribe","L'Orange/Mr. Lif/Akrobatik/DJ Qbert",---,25,0.699,0.843,0.752,0.0723,0,-6.747,0.287,0.524,92.918,189567
411,"The Perfect World Radio Hour: Day 304","L'Orange/Mr. Lif/Wyatt Cenac",---,16,0.66,0.629,0.466,0.358,0.000188,-8.717,0.823,0.97,166.977,32653
412,"Antique Gold","L'Orange/Mr. Lif/Chester Watson",---,23,0.515,0.728,0.857,0.113,5.6E-5,-6.704,0.109,0.183,93.964,168867
413,"The Gentle End","L'Orange/Mr. Lif","permanent wave/punk/rock/skate punk",18,0.516,0.456,0.805,0.133,0,-5.469,0.374,0.638,65.939,155400
414,"The Perfect World Radio Hour: Day 341","L'Orange/Mr. Lif/Wyatt Cenac","permanent wave/punk/rock/skate punk",15,0.813,0.698,0.523,0.433,3.28E-6,-7.403,0.865,0.977,136.569,46587
415,"Strange Technology","L'Orange/Mr. Lif/Akrobatik/Gonjasufi","permanent wave/punk/rock/skate punk",20,0.829,0.895,0.761,0.239,0,-6.189,0.271,0.188,98.975,152453
416,"Five Lies About the World Outside","L'Orange/Mr. Lif/Insight","permanent wave/punk/rock/skate punk",18,0.78,0.451,0.806,0.211,2.05E-6,-5.568,0.173,0.617,81.715,188987
417,"The Perfect World Radio Hour: Day 421","L'Orange/Mr. Lif/Wyatt Cenac","permanent wave/punk/rock/skate punk",14,0.445,0.751,0.907,0.448,4.67E-5,-7.38,0.578,0.811,35.204,31173
418,"A Palace in the Sky","L'Orange/Mr. Lif","permanent wave/punk/rock/skate punk",22,0.81,0.6,0.743,0.0897,0.0113,-8.052,0.246,0.778,79.251,186173
419,"I Was Married","Tegan and Sara","permanent wave/punk/rock/skate punk",38,0.338,0.569,0.161,0.447,2.57E-6,-10.005,0.0355,0.86,111.797,92693
420,"Relief Next To Me","Tegan and Sara","permanent wave/punk/rock/skate punk",37,0.266,0.635,0.615,0.178,9.97E-5,-8.196,0.0302,0.545,107.264,180307
421,"The Con","Tegan and Sara","permanent wave/punk/rock/skate punk",48,0.704,0.568,0.854,0.3,0,-6.214,0.0316,0.183,130.16,209267
422,"Knife Going In","Tegan and Sara","permanent wave/punk/rock/skate punk",37,0.68,0.693,0.664,0.106,7.09E-6,-7.76,0.0268,0.198,113.089,129667
423,"Are You Ten Years Ago","Tegan and Sara","permanent wave/punk/rock/skate punk",35,0.543,0.65,0.663,0.219,0.000165,-10.053,0.0971,0.49,138.016,197600
424,"Back In Your Head","Tegan and Sara","permanent wave/punk/rock/skate punk",51,0.817,0.752,0.799,0.0872,0.0366,-7.455,0.0284,0.0357,141.447,180533
425,"Hop A Plane","Tegan and Sara","permanent wave/punk/rock/skate punk",37,0.831,0.558,0.882,0.222,2.27E-6,-6.14,0.0639,0.0542,151.369,109533
426,"Soil, Soil","Tegan and Sara","permanent wave/punk/rock/skate punk",37,0.308,0.545,0.373,0.256,0,-10.031,0.0303,0.83,130.84,82960
427,"Burn Your Life Down","Tegan and Sara","permanent wave/punk/rock/skate punk",38,0.694,0.642,0.784,0.204,0.000621,-6.543,0.0291,0.0443,124.266,142133
428,Nineteen,"Tegan and Sara","permanent wave/punk/rock/skate punk",44,0.188,0.432,0.848,0.113,0.000194,-5.144,0.0987,0.223,147.398,176107
429,Floorplan,"Tegan and Sara","permanent wave/punk/rock/skate punk",35,0.656,0.735,0.586,0.14,0.0668,-8.483,0.0323,0.641,129.388,217227
430,"Like O, Like H","Tegan and Sara","permanent wave/punk/rock/skate punk",35,0.705,0.714,0.662,0.179,0.0016,-7.443,0.0646,0.807,119.285,159667
431,"Dark Come Soon","Tegan and Sara","permanent wave/punk/rock/skate punk",38,0.125,0.501,0.648,0.115,4.65E-5,-7.259,0.034,0.373,147.443,187373
432,"Call It Off","Tegan and Sara","permanent wave/punk/rock/skate punk",44,0.275,0.608,0.322,0.119,5.05E-6,-8.722,0.0334,0.427,150.3,141493
433,"I Was Married - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",20,0.27,0.494,0.186,0.395,3.76E-5,-8.403,0.0327,0.864,107.03,94600
434,"Relief Next To Me - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",19,0.198,0.391,0.425,0.139,0.000148,-6.958,0.0544,0.71,208.205,167373
435,"The Con - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",22,0.645,0.599,0.845,0.09,0,-4.286,0.0301,0.143,127.983,240627
436,"Knife Going In - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.267,0.606,0.391,0.188,0,-6.318,0.0339,0.633,109.675,107347
437,"Are You Ten Years Ago - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.2,0.671,0.696,0.174,0.000122,-8.317,0.253,0.156,137.938,213827
438,"Back In Your Head - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",21,0.548,0.811,0.41,0.185,0.00451,-7.496,0.0456,0.821,122.563,207133
439,"Hop A Plane - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.884,0.567,0.849,0.379,0.000533,-6.532,0.157,0.503,149.927,105680
440,"Soil, Soil - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.391,0.578,0.288,0.102,0.000306,-9.305,0.0391,0.923,128.873,81213
441,"Burn Your Life Down - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",17,0.546,0.672,0.553,0.201,8.59E-5,-5.187,0.0291,0.336,117.697,149093
442,"Nineteen - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",21,0.486,0.372,0.454,0.119,0.000471,-8.39,0.0332,0.904,138.936,181693
443,"Floorplan - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.371,0.585,0.429,0.0706,0.00921,-8.616,0.0266,0.722,143.795,204347
444,"Like O, Like H - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.325,0.778,0.345,0.114,5.07E-6,-7.701,0.0363,0.834,120.24,152613
445,"Dark Come Soon - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",18,0.279,0.614,0.64,0.0979,0.0055,-6.866,0.0288,0.464,139.878,190627
446,"Call It Off - Demo","Tegan and Sara","permanent wave/punk/rock/skate punk",21,0.414,0.619,0.311,0.12,0.00108,-13.753,0.0332,0.872,148.177,128667
447,"Goldberg Variations, BWV 988: Aria - Remastered","Johann Sebastian Bach/Glenn Gould","permanent wave/punk/rock/skate punk",38,0.366,0.315,0.0814,0.119,0.92,-25.212,0.0385,0.994,104.98,112467
448,"Goldberg Variations, BWV 988: Variation 1 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","permanent wave/punk/rock/skate punk",26,0.776,0.218,0.386,0.172,0.876,-18.765,0.0405,0.99,135.382,45027
449,"Goldberg Variations, BWV 988: Variation 2 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","permanent wave/punk/rock/skate punk",25,0.789,0.337,0.421,0.169,0.829,-19.223,0.0435,0.992,110.028,37613
450,"Goldberg Variations, BWV 988: Variation 3 a 1 Clav. Canone all' Unisuono - Remastered","Johann Sebastian Bach/Glenn Gould","permanent wave/punk/rock/skate punk",26,0.966,0.396,0.409,0.172,0.936,-19.448,0.0352,0.987,109.35,54680
451,"Goldberg Variations, BWV 988: Variation 4 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,0,0.965,0.49,0.541,0.164,0.791,-13.187,0.0526,0.992,101.399,29293
452,"Goldberg Variations, BWV 988: Variation 5 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,25,0.961,0.266,0.345,0.16,0.91,-17.299,0.0379,0.994,167.857,36973
453,"Goldberg Variations, BWV 988: Variation 6 a 1 Clav. Canone alla Seconda - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,25,0.704,0.299,0.152,0.137,0.852,-27.418,0.0463,0.992,100.745,34613
454,"Goldberg Variations, BWV 988: Variation 7 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,25,0.712,0.306,0.115,0.128,0.891,-24.433,0.0416,0.991,61.43,68120
455,"Goldberg Variations, BWV 988: Variation 8 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,24,0.983,0.195,0.307,0.265,0.875,-20.02,0.039,0.99,136.908,45533
456,"Goldberg Variations, BWV 988: Variation 9 a 1 Clav. Canone alla Terza - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,24,0.966,0.46,0.409,0.22,0.882,-18.813,0.0457,0.995,104.237,37973
457,"Goldberg Variations, BWV 988: Variation 10 a 1 Clav. Fughetta - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,24,0.932,0.565,0.358,0.16,0.895,-18.038,0.0357,0.994,98.627,42773
458,"Goldberg Variations, BWV 988: Variation 11 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,27,0.798,0.242,0.3,0.12,0.872,-23.367,0.0452,0.992,80.148,54693
459,"Goldberg Variations, BWV 988: Variation 12 Canone alla Quarta - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,18,0.978,0.233,0.561,0.312,0.949,-13.705,0.0451,0.994,106.531,56293
460,"Goldberg Variations, BWV 988: Variation 13 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,24,0.454,0.274,0.138,0.135,0.896,-26.948,0.0392,0.991,95.265,130493
461,"Goldberg Variations, BWV 988: Variation 14 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.974,0.299,0.317,0.187,0.946,-18.642,0.039,0.993,105.07,58587
462,"Goldberg Variations, BWV 988: Variation 15 a 1 Clav. Canone alla Quinta. Andante - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,24,0.497,0.522,0.132,0.118,0.932,-24.047,0.078,0.995,116.758,137320
463,"Goldberg Variations, BWV 988: Variation 16 Ouverture a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.727,0.396,0.267,0.158,0.897,-17.192,0.0356,0.993,67.081,78293
464,"Goldberg Variations, BWV 988: Variation 17 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.964,0.279,0.339,0.149,0.895,-22.316,0.0487,0.993,114.964,53600
465,"Goldberg Variations, BWV 988: Variation 18 - Canone alla Sesta a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.534,0.293,0.18,0.158,0.93,-26.502,0.0876,0.993,176.821,46413
466,"Goldberg Variations, BWV 988: Variation 19 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.972,0.435,0.166,0.149,0.923,-26.902,0.0618,0.996,142.095,42960
467,"Goldberg Variations, BWV 988: Variation 20 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,25,0.767,0.337,0.446,0.347,0.956,-18.028,0.0482,0.994,124.814,48547
468,"Goldberg Variations, BWV 988: Variation 21 Canone alla Settima - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.935,0.358,0.267,0.117,0.878,-17.7,0.0453,0.996,81.618,102760
